SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,point_id,lon,lat,FuelClass,class_id,split,yellow_index,NDVI_spring
0.045410000000000006,0.06895000000000001,0.0623225,0.33845,0.224985,0.12494,46,172.6112209,-43.5944851,pasture,1,valid,0.02022625,0.6889881416514356
0.0295425,0.051570000000000005,0.046152499999999985,0.23318,0.14875500000000003,0.08256249999999998,47,172.5895525,-43.626716,pasture,1,valid,0.019318749999999996,0.6695515201417667
0.042935,0.0690325,0.05187249999999999,0.44270250000000005,0.2281475,0.10263749999999999,48,172.6223644,-43.585905,pasture,1,train,0.01751749999999999,0.7902340393266947
0.04059750000000001,0.06933499999999998,0.06102999999999997,0.35566499999999995,0.21742250000000002,0.11253750000000001,49,172.5920728,-43.603067,pasture,1,train,0.024584999999999968,0.7070759188375191
0.02209,0.040102499999999985,0.034162499999999985,0.1735875,0.103765,0.05398999999999998,50,172.6118839,-43.5972667,gorse_broom,2,valid,0.015042499999999986,0.6711191335740073
0.03495999999999999,0.061744999999999994,0.06213000000000002,0.23934,0.15153250000000001,0.08165499999999998,51,172.6126683,-43.61665,gorse_broom,2,train,0.026977500000000015,0.587819683550602
0.042082499999999995,0.0753025,0.07557750000000002,0.32907250000000005,0.23491250000000002,0.11581000000000002,52,172.5968415,-43.621044,gorse_broom,2,train,0.03335750000000001,0.6264549610774743
0.025637500000000008,0.05429250000000002,0.04002,0.42249,0.16784,0.0711775,53,172.6266814,-43.6330917,gorse_broom,2,train,0.021518750000000003,0.8269442822857884
0.02767249999999999,0.0443375,0.042330000000000007,0.212115,0.1589025,0.08597250000000001,54,172.6119048,-43.620839,gorse_broom,2,train,0.015661250000000015,0.6672758356422801
0.0294325,0.056052500000000005,0.05332999999999999,0.2970075,0.151065,0.07588,55,172.6102454,-43.6060337,gorse_broom,2,valid,0.025258749999999996,0.6955507189495843
0.02682000000000001,0.04986499999999999,0.04290749999999999,0.36608749999999995,0.16146,0.0683725,56,172.6282096,-43.6303506,gorse_broom,2,train,0.01956624999999998,0.7901808090563455
0.04799500000000001,0.07574249999999999,0.06416499999999997,0.40981249999999997,0.254575,0.128845,57,172.6194136,-43.6140133,gorse_broom,2,train,0.02195874999999997,0.7292487512592898
0.03691249999999999,0.06020500000000001,0.061470000000000025,0.27421,0.175815,0.1010975,58,172.6215071,-43.6356083,gorse_broom,2,train,0.02392500000000003,0.6337583412774069
